#,"Date Time, GMT-07:00","Temp, °C (LGR S/N: 21789647, SEN S/N: 21789647, LBL: Water temperature )",Coupler Detached (LGR S/N: 21789647),Coupler Attached (LGR S/N: 21789647),Host Connected (LGR S/N: 21789647),Stopped (LGR S/N: 21789647),End Of File (LGR S/N: 21789647)
1241,10/3/2025 2:10,20.388,,,,,
1242,10/3/2025 2:20,20.388,,,,,
1243,10/3/2025 2:30,20.388,,,,,
1244,10/3/2025 2:40,20.388,,,,,
1245,10/3/2025 2:50,20.365,,,,,
1246,10/3/2025 3:00,20.365,,,,,
1247,10/3/2025 3:10,20.365,,,,,
1248,10/3/2025 3:20,20.341,,,,,
1249,10/3/2025 3:30,20.365,,,,,
1250,10/3/2025 3:40,20.341,,,,,
1251,10/3/2025 3:50,20.341,,,,,
1252,10/3/2025 4:00,20.341,,,,,
1253,10/3/2025 4:10,20.341,,,,,
1254,10/3/2025 4:20,20.341,,,,,
1255,10/3/2025 4:30,20.341,,,,,
1256,10/3/2025 4:40,20.317,,,,,
1257,10/3/2025 4:50,20.317,,,,,
1258,10/3/2025 5:00,20.317,,,,,
1259,10/3/2025 5:10,20.317,,,,,
1260,10/3/2025 5:20,20.317,,,,,
1261,10/3/2025 5:30,20.317,,,,,
1262,10/3/2025 5:40,20.317,,,,,
1263,10/3/2025 5:50,20.317,,,,,
1264,10/3/2025 6:00,20.317,,,,,
1265,10/3/2025 6:10,20.293,,,,,
1266,10/3/2025 6:20,20.317,,,,,
1267,10/3/2025 6:30,20.317,,,,,
1268,10/3/2025 6:40,20.293,,,,,
1269,10/3/2025 6:50,20.293,,,,,
1270,10/3/2025 7:00,20.293,,,,,
1271,10/3/2025 7:10,20.317,,,,,
1272,10/3/2025 7:20,20.317,,,,,
1273,10/3/2025 7:30,20.293,,,,,
1274,10/3/2025 7:40,20.269,,,,,
1275,10/3/2025 7:50,20.246,,,,,
1276,10/3/2025 8:00,20.246,,,,,
1277,10/3/2025 8:10,20.222,,,,,
1278,10/3/2025 8:20,20.246,,,,,
1279,10/3/2025 8:30,20.246,,,,,
1280,10/3/2025 8:40,20.246,,,,,
1281,10/3/2025 8:50,20.246,,,,,
1282,10/3/2025 9:00,20.246,,,,,
1283,10/3/2025 9:10,20.269,,,,,
1284,10/3/2025 9:20,20.269,,,,,
1285,10/3/2025 9:30,20.269,,,,,
1286,10/3/2025 9:40,20.269,,,,,
1287,10/3/2025 9:50,20.269,,,,,
1288,10/3/2025 10:00,20.293,,,,,
1289,10/3/2025 10:10,20.293,,,,,
1290,10/3/2025 10:20,20.293,,,,,
1291,10/3/2025 10:30,20.293,,,,,
1292,10/3/2025 10:40,20.293,,,,,
1293,10/3/2025 10:50,20.293,,,,,
1294,10/3/2025 11:00,20.317,,,,,
1295,10/3/2025 11:10,20.341,,,,,
1296,10/3/2025 11:20,20.341,,,,,
1297,10/3/2025 11:30,20.436,,,,,
1298,10/3/2025 11:40,20.317,,,,,
1299,10/3/2025 11:50,20.603,,,,,
1300,10/3/2025 12:00,20.698,,,,,
1301,10/3/2025 12:10,20.77,,,,,
1302,10/3/2025 12:20,20.841,,,,,
1303,10/3/2025 12:30,20.865,,,,,
1304,10/3/2025 12:40,20.889,,,,,
1305,10/3/2025 12:50,20.913,,,,,
1306,10/3/2025 13:00,20.889,,,,,
1307,10/3/2025 13:10,20.865,,,,,
1308,10/3/2025 13:20,20.889,,,,,
1309,10/3/2025 13:30,20.889,,,,,
1310,10/3/2025 13:40,20.889,,,,,
1311,10/3/2025 13:50,20.722,,,,,
1312,10/3/2025 14:00,20.674,,,,,
1313,10/3/2025 14:10,20.865,,,,,
1314,10/3/2025 14:20,21.294,,,,,
1315,10/3/2025 14:30,22.13,,,,,
1316,10/3/2025 14:40,27.136,,,,,
1317,10/3/2025 14:50,29.865,,,,,
1318,10/3/2025 15:00,30.849,,,,,
1319,10/3/2025 15:10,31.612,,,,,
1320,10/3/2025 15:20,32.355,,,,,
1321,10/3/2025 15:30,32.742,,,,,
1322,10/3/2025 15:40,32.949,,,,,
1323,10/3/2025 15:50,33.027,,,,,
1324,10/3/2025 16:00,33.027,,,,,
1325,10/3/2025 16:10,33.027,,,,,
1326,10/3/2025 16:20,33.027,,,,,
1327,10/3/2025 16:30,33.157,,,,,
1328,10/3/2025 16:40,33.313,,,,,
1329,10/3/2025 16:50,33.626,,,,,
1330,10/3/2025 17:00,33.183,,,,,
1331,10/3/2025 17:10,29.165,,,,,
1332,10/3/2025 17:20,23.4,,,,,
1333,10/3/2025 17:30,21.604,,,,,
1334,10/3/2025 17:40,21.103,,,,,
1335,10/3/2025 17:50,20.913,,,,,
1336,10/3/2025 18:00,20.913,,,,,
1337,10/3/2025 18:10,20.889,,,,,
1338,10/3/2025 18:20,20.865,,,,,
1339,10/3/2025 18:30,20.841,,,,,
1340,10/3/2025 18:40,20.865,,,,,
1341,10/3/2025 18:50,20.889,,,,,
1342,10/3/2025 19:00,20.889,,,,,
1343,10/3/2025 19:10,20.841,,,,,
1344,10/3/2025 19:20,20.817,,,,,
1345,10/3/2025 19:30,20.793,,,,,
1346,10/3/2025 19:40,20.793,,,,,
1347,10/3/2025 19:50,20.817,,,,,
1348,10/3/2025 20:00,20.817,,,,,
1349,10/3/2025 20:10,20.793,,,,,
1350,10/3/2025 20:20,20.793,,,,,
1351,10/3/2025 20:30,20.793,,,,,
1352,10/3/2025 20:40,20.793,,,,,
1353,10/3/2025 20:50,20.817,,,,,
1354,10/3/2025 21:00,20.793,,,,,
1355,10/3/2025 21:10,20.793,,,,,
1356,10/3/2025 21:20,20.793,,,,,
1357,10/3/2025 21:30,20.793,,,,,
1358,10/3/2025 21:40,20.817,,,,,
1359,10/3/2025 21:50,20.793,,,,,
1360,10/3/2025 22:00,20.793,,,,,
1361,10/3/2025 22:10,20.793,,,,,
1362,10/3/2025 22:20,20.817,,,,,
1363,10/3/2025 22:30,20.817,,,,,
1364,10/3/2025 22:40,20.817,,,,,
1365,10/3/2025 22:50,20.817,,,,,
1366,10/3/2025 23:00,20.793,,,,,
1367,10/3/2025 23:10,20.817,,,,,
1368,10/3/2025 23:20,20.841,,,,,
1369,10/3/2025 23:30,20.817,,,,,
1370,10/3/2025 23:40,20.817,,,,,
1371,10/3/2025 23:50,20.817,,,,,
1372,10/4/2025 0:00,20.841,,,,,
1373,10/4/2025 0:10,20.817,,,,,
1374,10/4/2025 0:20,20.817,,,,,
1375,10/4/2025 0:30,20.841,,,,,
1376,10/4/2025 0:40,20.841,,,,,
1377,10/4/2025 0:50,20.865,,,,,
1378,10/4/2025 1:00,20.841,,,,,
1379,10/4/2025 1:10,20.817,,,,,
1380,10/4/2025 1:20,20.817,,,,,
1381,10/4/2025 1:30,20.841,,,,,
1382,10/4/2025 1:40,20.841,,,,,
1383,10/4/2025 1:50,20.817,,,,,
1384,10/4/2025 2:00,20.793,,,,,
1385,10/4/2025 2:10,20.793,,,,,
1386,10/4/2025 2:20,20.817,,,,,
1387,10/4/2025 2:30,20.817,,,,,
1388,10/4/2025 2:40,20.865,,,,,
1389,10/4/2025 2:50,20.817,,,,,
1390,10/4/2025 3:00,20.841,,,,,
1391,10/4/2025 3:10,20.865,,,,,
1392,10/4/2025 3:20,20.841,,,,,
1393,10/4/2025 3:30,20.865,,,,,
1394,10/4/2025 3:40,20.865,,,,,
1395,10/4/2025 3:50,20.865,,,,,
1396,10/4/2025 4:00,20.913,,,,,
1397,10/4/2025 4:10,20.889,,,,,
1398,10/4/2025 4:20,20.865,,,,,
1399,10/4/2025 4:30,20.913,,,,,
1400,10/4/2025 4:40,20.913,,,,,
1401,10/4/2025 4:50,20.889,,,,,
1402,10/4/2025 5:00,20.889,,,,,
1403,10/4/2025 5:10,20.865,,,,,
1404,10/4/2025 5:20,20.865,,,,,
1405,10/4/2025 5:30,20.889,,,,,
1406,10/4/2025 5:40,20.889,,,,,
1407,10/4/2025 5:50,20.865,,,,,
1408,10/4/2025 6:00,20.841,,,,,
1409,10/4/2025 6:10,20.841,,,,,
1410,10/4/2025 6:20,20.865,,,,,
1411,10/4/2025 6:30,20.889,,,,,
1412,10/4/2025 6:40,20.865,,,,,
1413,10/4/2025 6:50,20.817,,,,,
1414,10/4/2025 7:00,20.817,,,,,
1415,10/4/2025 7:10,20.841,,,,,
1416,10/4/2025 7:20,20.865,,,,,
1417,10/4/2025 7:30,20.889,,,,,
1418,10/4/2025 7:40,20.865,,,,,
1419,10/4/2025 7:50,20.841,,,,,
1420,10/4/2025 8:00,20.865,,,,,
1421,10/4/2025 8:10,20.913,,,,,
1422,10/4/2025 8:20,20.936,,,,,
1423,10/4/2025 8:30,20.936,,,,,
1424,10/4/2025 8:40,20.96,,,,,
1425,10/4/2025 8:50,20.889,,,,,
1426,10/4/2025 9:00,20.96,,,,,
1427,10/4/2025 9:10,21.008,,,,,
1428,10/4/2025 9:20,20.984,,,,,
1429,10/4/2025 9:30,21.008,,,,,
1430,10/4/2025 9:40,21.032,,,,,
1431,10/4/2025 9:50,21.056,,,,,
1432,10/4/2025 10:00,21.079,,,,,
1433,10/4/2025 10:10,21.103,,,,,
1434,10/4/2025 10:20,21.127,,,,,
1435,10/4/2025 10:30,21.175,,,,,
1436,10/4/2025 10:40,21.294,,,,,
1437,10/4/2025 10:50,21.772,,,,,
1438,10/4/2025 11:00,21.676,,,,,
1439,10/4/2025 11:10,21.628,,,,,
1440,10/4/2025 11:20,21.533,,,,,
1441,10/4/2025 11:30,21.533,,,,,
1442,10/4/2025 11:40,21.533,,,,,
1443,10/4/2025 11:50,21.533,,,,,
1444,10/4/2025 12:00,21.557,,,,,
1445,10/4/2025 12:10,21.581,,,,,
1446,10/4/2025 12:20,21.604,,,,,
1447,10/4/2025 12:30,21.676,,,,,
1448,10/4/2025 12:40,21.748,,,,,
1449,10/4/2025 12:50,21.7,,,,,
1450,10/4/2025 13:00,21.843,,,,,
1451,10/4/2025 13:10,21.843,,,,,
1452,10/4/2025 13:20,21.963,,,,,
1453,10/4/2025 13:30,22.082,,,,,
1454,10/4/2025 13:40,22.106,,,,,
1455,10/4/2025 13:50,22.106,,,,,
1456,10/4/2025 14:00,22.058,,,,,
1457,10/4/2025 14:10,22.106,,,,,
1458,10/4/2025 14:20,22.106,,,,,
1459,10/4/2025 14:30,22.082,,,,,
1460,10/4/2025 14:40,22.082,,,,,
1461,10/4/2025 14:50,22.106,,,,,
1462,10/4/2025 15:00,22.154,,,,,
1463,10/4/2025 15:10,22.082,,,,,
1464,10/4/2025 15:20,22.011,,,,,
1465,10/4/2025 15:30,22.202,,,,,
1466,10/4/2025 15:40,22.585,,,,,
1467,10/4/2025 15:50,22.896,,,,,
1468,10/4/2025 16:00,22.968,,,,,
1469,10/4/2025 16:10,22.393,,,,,
1470,10/4/2025 16:20,21.819,,,,,
1471,10/4/2025 16:30,21.413,,,,,
1472,10/4/2025 16:40,21.223,,,,,
1473,10/4/2025 16:50,21.151,,,,,
1474,10/4/2025 17:00,21.175,,,,,
1475,10/4/2025 17:10,21.461,,,,,
1476,10/4/2025 17:20,21.533,,,,,
1477,10/4/2025 17:30,21.437,,,,,
1478,10/4/2025 17:40,21.437,,,,,
1479,10/4/2025 17:50,21.437,,,,,
1480,10/4/2025 18:00,21.461,,,,,
1481,10/4/2025 18:10,21.509,,,,,
1482,10/4/2025 18:20,21.533,,,,,
1483,10/4/2025 18:30,21.533,,,,,
1484,10/4/2025 18:40,21.533,,,,,
1485,10/4/2025 18:50,21.509,,,,,
1486,10/4/2025 19:00,21.533,,,,,
1487,10/4/2025 19:10,21.485,,,,,
1488,10/4/2025 19:20,21.533,,,,,
1489,10/4/2025 19:30,21.581,,,,,
1490,10/4/2025 19:40,21.581,,,,,
1491,10/4/2025 19:50,21.533,,,,,
1492,10/4/2025 20:00,21.557,,,,,
1493,10/4/2025 20:10,21.628,,,,,
1494,10/4/2025 20:20,21.628,,,,,
1495,10/4/2025 20:30,21.604,,,,,
1496,10/4/2025 20:40,21.581,,,,,
1497,10/4/2025 20:50,21.652,,,,,
1498,10/4/2025 21:00,21.676,,,,,
1499,10/4/2025 21:10,21.676,,,,,
1500,10/4/2025 21:20,21.628,,,,,
1501,10/4/2025 21:30,21.652,,,,,
1502,10/4/2025 21:40,21.628,,,,,
1503,10/4/2025 21:50,21.628,,,,,
1504,10/4/2025 22:00,21.676,,,,,
1505,10/4/2025 22:10,21.724,,,,,
1506,10/4/2025 22:20,21.772,,,,,
1507,10/4/2025 22:30,21.819,,,,,
1508,10/4/2025 22:40,21.819,,,,,
1509,10/4/2025 22:50,21.939,,,,,
1510,10/4/2025 23:00,22.058,,,,,
1511,10/4/2025 23:10,22.345,,,,,
1512,10/4/2025 23:20,22.872,,,,,
1513,10/4/2025 23:30,22.776,,,,,
1514,10/4/2025 23:40,22.824,,,,,
1515,10/4/2025 23:50,22.872,,,,,
1516,10/5/2025 0:00,23.064,,,,,
1517,10/5/2025 0:10,22.968,,,,,
1518,10/5/2025 0:20,22.441,,,,,
1519,10/5/2025 0:30,22.154,,,,,
1520,10/5/2025 0:40,21.867,,,,,
1521,10/5/2025 0:50,21.676,,,,,
1522,10/5/2025 1:00,21.533,,,,,
1523,10/5/2025 1:10,21.342,,,,,
1524,10/5/2025 1:20,21.127,,,,,
1525,10/5/2025 1:30,20.984,,,,,
1526,10/5/2025 1:40,20.913,,,,,
1527,10/5/2025 1:50,20.889,,,,,
1528,10/5/2025 2:00,20.865,,,,,
1529,10/5/2025 2:10,20.865,,,,,
1530,10/5/2025 2:20,20.865,,,,,
1531,10/5/2025 2:30,20.865,,,,,
1532,10/5/2025 2:40,20.841,,,,,
1533,10/5/2025 2:50,20.817,,,,,
1534,10/5/2025 3:00,20.841,,,,,
1535,10/5/2025 3:10,20.817,,,,,
1536,10/5/2025 3:20,20.793,,,,,
1537,10/5/2025 3:30,20.793,,,,,
1538,10/5/2025 3:40,20.793,,,,,
1539,10/5/2025 3:50,20.793,,,,,
1540,10/5/2025 4:00,20.77,,,,,
1541,10/5/2025 4:10,20.793,,,,,
1542,10/5/2025 4:20,20.817,,,,,
1543,10/5/2025 4:30,20.817,,,,,
1544,10/5/2025 4:40,20.77,,,,,
1545,10/5/2025 4:50,20.793,,,,,
1546,10/5/2025 5:00,20.817,,,,,
1547,10/5/2025 5:10,20.817,,,,,
1548,10/5/2025 5:20,20.817,,,,,
1549,10/5/2025 5:30,20.817,,,,,
1550,10/5/2025 5:40,20.841,,,,,
1551,10/5/2025 5:50,20.817,,,,,
1552,10/5/2025 6:00,20.793,,,,,
1553,10/5/2025 6:10,20.817,,,,,
1554,10/5/2025 6:20,20.817,,,,,
1555,10/5/2025 6:30,20.817,,,,,
1556,10/5/2025 6:40,20.793,,,,,
1557,10/5/2025 6:50,20.793,,,,,
1558,10/5/2025 7:00,20.77,,,,,
1559,10/5/2025 7:10,20.77,,,,,
1560,10/5/2025 7:20,20.746,,,,,
1561,10/5/2025 7:30,20.77,,,,,
1562,10/5/2025 7:40,20.817,,,,,
1563,10/5/2025 7:50,20.793,,,,,
1564,10/5/2025 8:00,20.77,,,,,
1565,10/5/2025 8:10,20.793,,,,,
1566,10/5/2025 8:20,20.817,,,,,
1567,10/5/2025 8:30,20.77,,,,,
1568,10/5/2025 8:40,20.746,,,,,
1569,10/5/2025 8:50,20.77,,,,,
1570,10/5/2025 9:00,20.698,,,,,
1571,10/5/2025 9:10,20.77,,,,,
1572,10/5/2025 9:20,19.817,,,,,
1573,10/5/2025 9:30,20.531,,,,,
1574,10/5/2025 9:40,20.698,,,,,
1575,10/5/2025 9:50,20.746,,,,,
1576,10/5/2025 10:00,20.698,,,,,
1577,10/5/2025 10:10,20.698,,,,,
1578,10/5/2025 10:20,20.77,,,,,
1579,10/5/2025 10:30,20.722,,,,,
1580,10/5/2025 10:40,20.698,,,,,
1581,10/5/2025 10:50,20.746,,,,,
1582,10/5/2025 11:00,20.77,,,,,
1583,10/5/2025 11:10,20.77,,,,,
1584,10/5/2025 11:20,20.746,,,,,
1585,10/5/2025 11:30,20.77,,,,,
1586,10/5/2025 11:40,20.817,,,,,
1587,10/5/2025 11:50,20.793,,,,,
1588,10/5/2025 12:00,20.793,,,,,
1589,10/5/2025 12:10,20.841,,,,,
1590,10/5/2025 12:20,20.841,,,,,
1591,10/5/2025 12:30,20.793,,,,,
1592,10/5/2025 12:40,20.841,,,,,
1593,10/5/2025 12:50,20.889,,,,,
1594,10/5/2025 13:00,20.841,,,,,
1595,10/5/2025 13:10,20.865,,,,,
1596,10/5/2025 13:20,20.913,,,,,
1597,10/5/2025 13:30,20.865,,,,,
1598,10/5/2025 13:40,20.865,,,,,
1599,10/5/2025 13:50,20.865,,,,,
1600,10/5/2025 14:00,20.913,,,,,
1601,10/5/2025 14:10,20.913,,,,,
1602,10/5/2025 14:20,20.865,,,,,
1603,10/5/2025 14:30,20.936,,,,,
1604,10/5/2025 14:40,20.936,,,,,
1605,10/5/2025 14:50,20.889,,,,,
1606,10/5/2025 15:00,20.865,,,,,
1607,10/5/2025 15:10,20.913,,,,,
1608,10/5/2025 15:20,20.913,,,,,
1609,10/5/2025 15:30,20.889,,,,,
1610,10/5/2025 15:40,20.841,,,,,
1611,10/5/2025 15:50,20.96,,,,,
1612,10/5/2025 16:00,20.96,,,,,
1613,10/5/2025 16:10,20.913,,,,,
1614,10/5/2025 16:20,20.96,,,,,
1615,10/5/2025 16:30,20.984,,,,,
1616,10/5/2025 16:40,20.936,,,,,
1617,10/5/2025 16:50,20.936,,,,,
1618,10/5/2025 17:00,21.008,,,,,
1619,10/5/2025 17:10,20.984,,,,,
1620,10/5/2025 17:20,20.936,,,,,
1621,10/5/2025 17:30,20.96,,,,,
1622,10/5/2025 17:40,20.984,,,,,
1623,10/5/2025 17:50,20.913,,,,,
1624,10/5/2025 18:00,20.913,,,,,
1625,10/5/2025 18:10,20.96,,,,,
1626,10/5/2025 18:20,20.936,,,,,
1627,10/5/2025 18:30,20.889,,,,,
1628,10/5/2025 18:40,20.984,,,,,
1629,10/5/2025 18:50,21.008,,,,,
1630,10/5/2025 19:00,20.936,,,,,
1631,10/5/2025 19:10,20.936,,,,,
1632,10/5/2025 19:20,20.936,,,,,
1633,10/5/2025 19:30,20.984,,,,,
1634,10/5/2025 19:40,20.936,,,,,
1635,10/5/2025 19:50,20.913,,,,,
1636,10/5/2025 20:00,20.96,,,,,
1637,10/5/2025 20:10,20.936,,,,,
1638,10/5/2025 20:20,20.889,,,,,
1639,10/5/2025 20:30,20.865,,,,,
1640,10/5/2025 20:40,20.889,,,,,
1641,10/5/2025 20:50,20.913,,,,,
1642,10/5/2025 21:00,20.889,,,,,
1643,10/5/2025 21:10,20.841,,,,,
1644,10/5/2025 21:20,20.865,,,,,
1645,10/5/2025 21:30,20.889,,,,,
1646,10/5/2025 21:40,20.865,,,,,
1647,10/5/2025 21:50,20.817,,,,,
1648,10/5/2025 22:00,20.817,,,,,
1649,10/5/2025 22:10,20.817,,,,,
1650,10/5/2025 22:20,20.865,,,,,
1651,10/5/2025 22:30,20.865,,,,,
1652,10/5/2025 22:40,20.841,,,,,
1653,10/5/2025 22:50,20.817,,,,,
1654,10/5/2025 23:00,20.817,,,,,
1655,10/5/2025 23:10,20.865,,,,,
1656,10/5/2025 23:20,20.841,,,,,
1657,10/5/2025 23:30,20.817,,,,,
1658,10/5/2025 23:40,20.841,,,,,
1659,10/5/2025 23:50,20.841,,,,,
1660,10/6/2025 0:00,20.865,,,,,
1661,10/6/2025 0:10,20.817,,,,,
1662,10/6/2025 0:20,20.793,,,,,
1663,10/6/2025 0:30,20.841,,,,,
1664,10/6/2025 0:40,20.865,,,,,
1665,10/6/2025 0:50,20.865,,,,,
1666,10/6/2025 1:00,20.841,,,,,
1667,10/6/2025 1:10,20.841,,,,,
1668,10/6/2025 1:20,20.865,,,,,
1669,10/6/2025 1:30,20.889,,,,,
1670,10/6/2025 1:40,20.889,,,,,
1671,10/6/2025 1:50,20.865,,,,,
1672,10/6/2025 2:00,20.889,,,,,
1673,10/6/2025 2:10,20.889,,,,,
1674,10/6/2025 2:20,20.913,,,,,
1675,10/6/2025 2:30,20.913,,,,,
1676,10/6/2025 2:40,20.889,,,,,
1677,10/6/2025 2:50,20.913,,,,,
1678,10/6/2025 3:00,20.913,,,,,
1679,10/6/2025 3:10,20.865,,,,,
1680,10/6/2025 3:20,20.865,,,,,
1681,10/6/2025 3:30,20.841,,,,,
1682,10/6/2025 3:40,20.865,,,,,
1683,10/6/2025 3:50,20.889,,,,,
1684,10/6/2025 4:00,20.936,,,,,
1685,10/6/2025 4:10,20.913,,,,,
1686,10/6/2025 4:20,20.913,,,,,
1687,10/6/2025 4:30,20.889,,,,,
1688,10/6/2025 4:40,20.913,,,,,
1689,10/6/2025 4:50,20.913,,,,,
1690,10/6/2025 5:00,20.936,,,,,
1691,10/6/2025 5:10,20.913,,,,,
1692,10/6/2025 5:20,20.865,,,,,
1693,10/6/2025 5:30,20.913,,,,,
1694,10/6/2025 5:40,20.936,,,,,
1695,10/6/2025 5:50,20.936,,,,,
1696,10/6/2025 6:00,20.913,,,,,
1697,10/6/2025 6:10,20.865,,,,,
1698,10/6/2025 6:20,20.841,,,,,
1699,10/6/2025 6:30,20.841,,,,,
1700,10/6/2025 6:40,20.865,,,,,
1701,10/6/2025 6:50,20.889,,,,,
1702,10/6/2025 7:00,20.913,,,,,
1703,10/6/2025 7:10,20.889,,,,,
1704,10/6/2025 7:20,20.889,,,,,
1705,10/6/2025 7:30,20.913,,,,,
1706,10/6/2025 7:40,20.889,,,,,
1707,10/6/2025 7:50,20.889,,,,,
1708,10/6/2025 8:00,20.913,,,,,
1709,10/6/2025 8:10,20.936,,,,,
1710,10/6/2025 8:20,20.984,,,,,
1711,10/6/2025 8:30,20.936,,,,,
1712,10/6/2025 8:40,20.913,,,,,
1713,10/6/2025 8:50,20.96,,,,,
1714,10/6/2025 9:00,20.984,,,,,
1715,10/6/2025 9:10,20.984,,,,,
1716,10/6/2025 9:20,20.936,,,,,
1717,10/6/2025 9:30,20.889,,,,,
1718,10/6/2025 9:40,20.865,,,,,
1719,10/6/2025 9:50,20.936,,,,,
1720,10/6/2025 10:00,20.936,,,,,
1721,10/6/2025 10:10,20.96,,,,,
1722,10/6/2025 10:20,20.984,,,,,
1723,10/6/2025 10:30,21.032,,,,,
1724,10/6/2025 10:40,21.056,,,,,
1725,10/6/2025 10:50,20.841,,,,,
1726,10/6/2025 11:00,20.913,,,,,
1727,10/6/2025 11:10,20.96,,,,,
1728,10/6/2025 11:20,21.008,,,,,
1729,10/6/2025 11:30,21.056,,,,,
1730,10/6/2025 11:40,21.056,,,,,
1731,10/6/2025 11:50,21.056,,,,,
1732,10/6/2025 12:00,21.127,,,,,
1733,10/6/2025 12:10,21.127,,,,,
1734,10/6/2025 12:20,21.103,,,,,
1735,10/6/2025 12:30,21.103,,,,,
1736,10/6/2025 12:40,21.151,,,,,
1737,10/6/2025 12:50,21.151,,,,,
1738,10/6/2025 13:00,21.151,,,,,
1739,10/6/2025 13:10,21.151,,,,,
1740,10/6/2025 13:20,21.151,,,,,
1741,10/6/2025 13:30,21.175,,,,,
1742,10/6/2025 13:40,21.175,,,,,
1743,10/6/2025 13:50,21.199,,,,,
1744,10/6/2025 14:00,21.342,,,,,
1745,10/6/2025 14:10,21.366,,,,,
1746,10/6/2025 14:20,21.413,,,,,
1747,10/6/2025 14:30,21.485,,,,,
1748,10/6/2025 14:40,21.533,,,,,
1749,10/6/2025 14:50,21.581,,,,,
1750,10/6/2025 15:00,21.676,,,,,
1751,10/6/2025 15:10,21.628,,,,,
1752,10/6/2025 15:20,21.724,,,,,
1753,10/6/2025 15:30,21.724,,,,,
1754,10/6/2025 15:40,21.724,,,,,
1755,10/6/2025 15:50,21.628,,,,,
1756,10/6/2025 16:00,21.604,,,,,
1757,10/6/2025 16:10,21.795,,,,,
1758,10/6/2025 16:20,21.915,,,,,
1759,10/6/2025 16:30,22.441,,,,,
1760,10/6/2025 16:40,22.657,,,,,
1761,10/6/2025 16:50,22.25,,,,,
1762,10/6/2025 17:00,22.011,,,,,
1763,10/6/2025 17:10,21.772,,,,,
1764,10/6/2025 17:20,21.652,,,,,
1765,10/6/2025 17:30,21.604,,,,,
1766,10/6/2025 17:40,21.533,,,,,
1767,10/6/2025 17:50,21.581,,,,,
1768,10/6/2025 18:00,21.461,,,,,
1769,10/6/2025 18:10,21.533,,,,,
1770,10/6/2025 18:20,21.461,,,,,
1771,10/6/2025 18:30,21.461,,,,,
1772,10/6/2025 18:40,21.461,,,,,
1773,10/6/2025 18:50,21.39,,,,,
1774,10/6/2025 19:00,21.437,,,,,
1775,10/6/2025 19:10,21.366,,,,,
1776,10/6/2025 19:20,21.413,,,,,
1777,10/6/2025 19:30,21.413,,,,,
1778,10/6/2025 19:40,21.39,,,,,
1779,10/6/2025 19:50,21.437,,,,,
1780,10/6/2025 20:00,21.39,,,,,
1781,10/6/2025 20:10,21.437,,,,,
1782,10/6/2025 20:20,21.437,,,,,
1783,10/6/2025 20:30,21.39,,,,,
1784,10/6/2025 20:40,21.413,,,,,
1785,10/6/2025 20:50,21.342,,,,,
1786,10/6/2025 21:00,21.39,,,,,
1787,10/6/2025 21:10,21.39,,,,,
1788,10/6/2025 21:20,21.366,,,,,
1789,10/6/2025 21:30,21.39,,,,,
1790,10/6/2025 21:40,21.318,,,,,
1791,10/6/2025 21:50,21.342,,,,,
1792,10/6/2025 22:00,21.366,,,,,
1793,10/6/2025 22:10,21.342,,,,,
1794,10/6/2025 22:20,21.413,,,,,
1795,10/6/2025 22:30,21.342,,,,,
1796,10/6/2025 22:40,21.366,,,,,
1797,10/6/2025 22:50,21.366,,,,,
1798,10/6/2025 23:00,21.294,,,,,
1799,10/6/2025 23:10,21.366,,,,,
1800,10/6/2025 23:20,21.318,,,,,
1801,10/6/2025 23:30,21.366,,,,,
1802,10/6/2025 23:40,21.39,,,,,
1803,10/6/2025 23:50,21.342,,,,,
1804,10/7/2025 0:00,21.39,,,,,
1805,10/7/2025 0:10,21.294,,,,,
1806,10/7/2025 0:20,21.318,,,,,
1807,10/7/2025 0:30,21.366,,,,,
1808,10/7/2025 0:40,21.294,,,,,
1809,10/7/2025 0:50,21.342,,,,,
1810,10/7/2025 1:00,21.27,,,,,
1811,10/7/2025 1:10,21.318,,,,,
1812,10/7/2025 1:20,21.294,,,,,
1813,10/7/2025 1:30,21.27,,,,,
1814,10/7/2025 1:40,21.318,,,,,
1815,10/7/2025 1:50,21.294,,,,,
1816,10/7/2025 2:00,21.294,,,,,
1817,10/7/2025 2:10,21.342,,,,,
1818,10/7/2025 2:20,21.27,,,,,
1819,10/7/2025 2:30,21.294,,,,,
1820,10/7/2025 2:40,21.294,,,,,
1821,10/7/2025 2:50,21.294,,,,,
1822,10/7/2025 3:00,21.366,,,,,
1823,10/7/2025 3:10,21.294,,,,,
1824,10/7/2025 3:20,21.342,,,,,
1825,10/7/2025 3:30,21.318,,,,,
1826,10/7/2025 3:40,21.27,,,,,
1827,10/7/2025 3:50,21.366,,,,,
1828,10/7/2025 4:00,21.294,,,,,
1829,10/7/2025 4:10,21.294,,,,,
1830,10/7/2025 4:20,21.342,,,,,
1831,10/7/2025 4:30,21.246,,,,,
1832,10/7/2025 4:40,21.294,,,,,
1833,10/7/2025 4:50,21.27,,,,,
1834,10/7/2025 5:00,21.246,,,,,
1835,10/7/2025 5:10,21.318,,,,,
1836,10/7/2025 5:20,21.246,,,,,
1837,10/7/2025 5:30,21.27,,,,,
1838,10/7/2025 5:40,21.294,,,,,
1839,10/7/2025 5:50,21.246,,,,,
1840,10/7/2025 6:00,21.318,,,,,
1841,10/7/2025 6:10,21.246,,,,,
1842,10/7/2025 6:20,21.246,,,,,
